model,threshold,trial,precision,recall,f1,pos_acc,neg_acc,num_initial_seeds,model_name
SentenceTransformer,0.55,10,0.19703703703703704,0.5932534151101199,0.2958226176409258,0.5932534151101199,0.996993818817266,250,all-mpnet-base-v2
SentenceTransformer,0.6,1,0.2785845199492457,0.5508781711736828,0.3700374531835206,0.5508781711736828,0.9982261728422451,250,all-mpnet-base-v2
SentenceTransformer,0.6,2,0.2632642068408295,0.5450236966824644,0.35503495868519025,0.5450236966824644,0.9981034574203484,250,all-mpnet-base-v2
SentenceTransformer,0.6,3,0.27160662922887274,0.5528296626707555,0.3642542248346804,0.5528296626707555,0.9981564954416767,250,all-mpnet-base-v2
SentenceTransformer,0.6,4,0.2750034392626221,0.5572902146640647,0.3682756079587325,0.5572902146640647,0.998173134820917,250,all-mpnet-base-v2
SentenceTransformer,0.6,5,0.27681179579913756,0.5547811541678282,0.3693392724573126,0.5547811541678282,0.9981977472360432,250,all-mpnet-base-v2
SentenceTransformer,0.6,6,0.28854034195280487,0.5692779481460831,0.38297074268567144,0.5692779481460831,0.9982545984484472,250,all-mpnet-base-v2
SentenceTransformer,0.6,7,0.2620837808807734,0.544187343183719,0.35378341640235617,0.544187343183719,0.9980947910769942,250,all-mpnet-base-v2
SentenceTransformer,0.6,8,0.2621231979030144,0.5575689991636466,0.3566015868770616,0.5575689991636466,0.9980483394766153,250,all-mpnet-base-v2
SentenceTransformer,0.6,9,0.26450465243568694,0.5388904376916643,0.3548416704910509,0.5388904376916643,0.9981367361788289,250,all-mpnet-base-v2
SentenceTransformer,0.6,10,0.28404778636683065,0.5634234736548648,0.3776864137544384,0.5634234736548648,0.9982341458781311,250,all-mpnet-base-v2
SentenceTransformer,0.65,1,0.40752565564424176,0.4981879007527181,0.44831911690918214,0.4981879007527181,0.9990993935986228,250,all-mpnet-base-v2
SentenceTransformer,0.65,2,0.3929437706725469,0.49679397825480903,0.4388081753262743,0.49679397825480903,0.9990456622698263,250,all-mpnet-base-v2
SentenceTransformer,0.65,3,0.3951935914552737,0.4951212712573181,0.43954956069793344,0.4951212712573181,0.9990577951505223,250,all-mpnet-base-v2
SentenceTransformer,0.65,4,0.409255079006772,0.5054362977418455,0.45228888611700135,0.5054362977418455,0.9990928071776736,250,all-mpnet-base-v2
SentenceTransformer,0.65,5,0.39064856711915535,0.5054362977418455,0.4406903257170637,0.5054362977418455,0.9990196632397634,250,all-mpnet-base-v2
SentenceTransformer,0.65,6,0.4037280701754386,0.5132422637301366,0.45194550141156253,0.5132422637301366,0.9990574484967881,250,all-mpnet-base-v2
SentenceTransformer,0.65,7,0.3751028806584362,0.5082241427376638,0.43163253225997394,0.5082241427376638,0.9989472126093216,250,all-mpnet-base-v2
SentenceTransformer,0.65,8,0.40262338817252113,0.5048787287426819,0.4479901051329623,0.5048787287426819,0.9990685414162815,250,all-mpnet-base-v2
SentenceTransformer,0.65,9,0.40306681270536693,0.5129634792305547,0.45142296368989204,0.5129634792305547,0.999055368574383,250,all-mpnet-base-v2
SentenceTransformer,0.65,10,0.4038800705467372,0.5107332032339001,0.45106487750830976,0.5107332032339001,0.9990626483028007,250,all-mpnet-base-v2
SentenceTransformer,0.7,1,0.5715336520779698,0.4332311123501533,0.4928639391056137,0.4332311123501533,0.9995961483996904,250,all-mpnet-base-v2
SentenceTransformer,0.7,2,0.5735294117647058,0.43490381934764427,0.49468844141430157,0.43490381934764427,0.9995978816683613,250,all-mpnet-base-v2
SentenceTransformer,0.7,3,0.5723201174743024,0.4346250348480625,0.4940579939787672,0.4346250348480625,0.9995961483996904,250,all-mpnet-base-v2
SentenceTransformer,0.7,4,0.5825169555388093,0.43100083635349873,0.49543342413074826,0.43100083635349873,0.9996159076625382,250,all-mpnet-base-v2
SentenceTransformer,0.7,5,0.5815789473684211,0.4312796208530806,0.49527773331198977,0.4312796208530806,0.9996141743938672,250,all-mpnet-base-v2
SentenceTransformer,0.7,6,0.5671532846715328,0.4332311123501533,0.49122807017543857,0.4332311123501533,0.9995888686712727,250,all-mpnet-base-v2
SentenceTransformer,0.7,7,0.5696064139941691,0.4357401728463897,0.49376085926393937,0.4357401728463897,0.9995906019399436,250,all-mpnet-base-v2
SentenceTransformer,0.7,8,0.5684857246114926,0.43852801784220796,0.4951211835064526,0.43852801784220796,0.9995860954413994,250,all-mpnet-base-v2
SentenceTransformer,0.7,9,0.5575868372943327,0.42514636186228044,0.4824422651059791,0.42514636186228044,0.9995805489816526,250,all-mpnet-base-v2
SentenceTransformer,0.7,10,0.5655737704918032,0.4231948703652077,0.48413331207143995,0.4231948703652077,0.9995958017459562,250,all-mpnet-base-v2
SentenceTransformer,0.75,1,0.7257882882882883,0.3593532199609702,0.480701100130524,0.3593532199609702,0.9998311796314585,250,all-mpnet-base-v2
SentenceTransformer,0.75,2,0.7094668117519043,0.36353498745469753,0.4807373271889401,0.36353498745469753,0.9998148869059525,250,all-mpnet-base-v2
SentenceTransformer,0.75,3,0.718785151856018,0.3562865904655701,0.47642124883504194,0.3562865904655701,0.9998266731329143,250,all-mpnet-base-v2
SentenceTransformer,0.75,4,0.7132394366197183,0.35294117647058826,0.47221186124580383,0.35294117647058826,0.9998235532493068,250,all-mpnet-base-v2
SentenceTransformer,0.75,5,0.7078142695356738,0.34848062447727907,0.4670278348589576,0.34848062447727907,0.9998211266731676,250,all-mpnet-base-v2
SentenceTransformer,0.75,6,0.7072096862960925,0.3582380819626429,0.4755736491487787,0.3582380819626429,0.9998155802134209,250,all-mpnet-base-v2
SentenceTransformer,0.75,7,0.7081021087680355,0.35572902146640645,0.4735572462423455,0.35572902146640645,0.9998176601358258,250,all-mpnet-base-v2
SentenceTransformer,0.75,8,0.7083560895685418,0.36158349595762473,0.47877445551864156,0.36158349595762473,0.9998148869059525,250,all-mpnet-base-v2
SentenceTransformer,0.75,9,0.7198879551820728,0.3582380819626429,0.4784065524944155,0.3582380819626429,0.9998266731329143,250,all-mpnet-base-v2
SentenceTransformer,0.75,10,0.7127777777777777,0.35768051296347925,0.4763319101540746,0.35768051296347925,0.9998207800194334,250,all-mpnet-base-v2
SentenceTransformer,0.8,1,0.8546099290780141,0.2687482575968776,0.40890774125132556,0.2687482575968776,0.9999431487875959,250,all-mpnet-base-v2
SentenceTransformer,0.8,2,0.8490230905861457,0.26651798160022305,0.40568639932102696,0.26651798160022305,0.9999410688651909,250,all-mpnet-base-v2
SentenceTransformer,0.8,3,0.8520814880425155,0.26819068859771394,0.4079728583545377,0.26819068859771394,0.9999421088263933,250,all-mpnet-base-v2
SentenceTransformer,0.8,4,0.8512173128944995,0.26317256760524116,0.4020442930153322,0.26317256760524116,0.9999428021338618,250,all-mpnet-base-v2
SentenceTransformer,0.8,5,0.8441098317094774,0.26568162810147755,0.40415606446140795,0.26568162810147755,0.9999389889427859,250,all-mpnet-base-v2
SentenceTransformer,0.8,6,0.8480565371024735,0.2676331195985503,0.406865861411316,0.2676331195985503,0.9999403755577225,250,all-mpnet-base-v2
SentenceTransformer,0.8,7,0.8502242152466367,0.26428770560356846,0.40323266695023396,0.26428770560356846,0.9999421088263933,250,all-mpnet-base-v2
SentenceTransformer,0.8,8,0.8497316636851521,0.2648452746027321,0.4038257173219979,0.2648452746027321,0.9999417621726592,250,all-mpnet-base-v2
SentenceTransformer,0.8,9,0.8467741935483871,0.26345135210482296,0.40187114607697216,0.26345135210482296,0.9999407222114567,250,all-mpnet-base-v2
SentenceTransformer,0.8,10,0.8431718061674008,0.26679676609980485,0.40533672172808133,0.26679676609980485,0.9999382956353176,250,all-mpnet-base-v2
SentenceTransformer,0.85,1,0.9194528875379939,0.16866462224700307,0.2850412249705536,0.16866462224700307,0.999981627352089,250,all-mpnet-base-v2
SentenceTransformer,0.85,2,0.9214175654853621,0.1667131307499303,0.28234183191690276,0.1667131307499303,0.9999823206595573,250,all-mpnet-base-v2
SentenceTransformer,0.85,3,0.9187116564417178,0.16699191524951212,0.2826138240150979,0.16699191524951212,0.999981627352089,250,all-mpnet-base-v2
SentenceTransformer,0.85,4,0.9198767334360555,0.16643434625034847,0.2818696883852691,0.16643434625034847,0.9999819740058231,250,all-mpnet-base-v2
SentenceTransformer,0.85,5,0.9176829268292683,0.1678282687482576,0.28376148951213764,0.1678282687482576,0.9999812806983548,250,all-mpnet-base-v2
SentenceTransformer,0.85,6,0.9193302891933028,0.16838583774742125,0.2846371347785108,0.16838583774742125,0.999981627352089,250,all-mpnet-base-v2
SentenceTransformer,0.85,7,0.9187969924812031,0.17033732924449402,0.28739416745061147,0.17033732924449402,0.9999812806983548,250,all-mpnet-base-v2
SentenceTransformer,0.85,8,0.9153846153846154,0.16587677725118483,0.2808590984186925,0.16587677725118483,0.9999809340446206,250,all-mpnet-base-v2
SentenceTransformer,0.85,9,0.9213313161875946,0.16977976024533037,0.2867231638418079,0.16977976024533037,0.9999819740058231,250,all-mpnet-base-v2
SentenceTransformer,0.85,10,0.9179331306990881,0.16838583774742125,0.2845700824499411,0.16838583774742125,0.9999812806983548,250,all-mpnet-base-v2
SentenceTransformer,0.9,1,0.9633699633699634,0.07332032339001951,0.13626943005181347,0.07332032339001951,0.9999965334626583,250,all-mpnet-base-v2
SentenceTransformer,0.9,2,0.9636363636363636,0.07387789238918316,0.13723459347488348,0.07387789238918316,0.9999965334626583,250,all-mpnet-base-v2
SentenceTransformer,0.9,3,0.966789667896679,0.07304153889043768,0.13582166925868325,0.07304153889043768,0.9999968801163924,250,all-mpnet-base-v2
SentenceTransformer,0.9,4,0.9669117647058824,0.07332032339001951,0.13630474216118166,0.07332032339001951,0.9999968801163924,250,all-mpnet-base-v2
SentenceTransformer,0.9,5,0.9636363636363636,0.07387789238918316,0.13723459347488348,0.07387789238918316,0.9999965334626583,250,all-mpnet-base-v2
SentenceTransformer,0.9,6,0.9632352941176471,0.07304153889043768,0.1357864731795802,0.07304153889043768,0.9999965334626583,250,all-mpnet-base-v2
SentenceTransformer,0.9,7,0.9624060150375939,0.07136883189294675,0.13288346742797819,0.07136883189294675,0.9999965334626583,250,all-mpnet-base-v2
SentenceTransformer,0.9,8,0.9636363636363636,0.07387789238918316,0.13723459347488348,0.07387789238918316,0.9999965334626583,250,all-mpnet-base-v2
SentenceTransformer,0.9,9,0.9636363636363636,0.07387789238918316,0.13723459347488348,0.07387789238918316,0.9999965334626583,250,all-mpnet-base-v2
SentenceTransformer,0.9,10,0.9636363636363636,0.07387789238918316,0.13723459347488348,0.07387789238918316,0.9999965334626583,250,all-mpnet-base-v2
SentenceTransformer,0.95,1,0.9565217391304348,0.018399776972400333,0.036105032822757115,0.018399776972400333,0.9999989600387975,250,all-mpnet-base-v2
SentenceTransformer,0.95,2,0.9565217391304348,0.018399776972400333,0.036105032822757115,0.018399776972400333,0.9999989600387975,250,all-mpnet-base-v2
SentenceTransformer,0.95,3,0.9705882352941176,0.018399776972400333,0.036114911080711354,0.018399776972400333,0.9999993066925317,250,all-mpnet-base-v2
SentenceTransformer,0.95,4,0.9565217391304348,0.018399776972400333,0.036105032822757115,0.018399776972400333,0.9999989600387975,250,all-mpnet-base-v2
SentenceTransformer,0.95,5,0.9565217391304348,0.018399776972400333,0.036105032822757115,0.018399776972400333,0.9999989600387975,250,all-mpnet-base-v2
SentenceTransformer,0.95,6,0.9565217391304348,0.018399776972400333,0.036105032822757115,0.018399776972400333,0.9999989600387975,250,all-mpnet-base-v2
SentenceTransformer,0.95,7,0.9565217391304348,0.018399776972400333,0.036105032822757115,0.018399776972400333,0.9999989600387975,250,all-mpnet-base-v2
SentenceTransformer,0.95,8,0.9565217391304348,0.018399776972400333,0.036105032822757115,0.018399776972400333,0.9999989600387975,250,all-mpnet-base-v2
SentenceTransformer,0.95,9,0.9565217391304348,0.018399776972400333,0.036105032822757115,0.018399776972400333,0.9999989600387975,250,all-mpnet-base-v2
SentenceTransformer,0.95,10,0.9565217391304348,0.018399776972400333,0.036105032822757115,0.018399776972400333,0.9999989600387975,250,all-mpnet-base-v2
SentenceTransformer,0.1,1,0.1928066565267961,0.6007805965988291,0.29192630723381197,0.6007805965988291,0.996872490010306,500,all-mpnet-base-v2
SentenceTransformer,0.1,2,0.19161402545088346,0.583495957624756,0.2884906960716747,0.583495957624756,0.9969390475272669,500,all-mpnet-base-v2
SentenceTransformer,0.1,3,0.1953152518492427,0.618344020072484,0.2968614066787124,0.618344020072484,0.9968322781771422,500,all-mpnet-base-v2
SentenceTransformer,0.1,4,0.19905660377358492,0.5882352941176471,0.29745541693099314,0.5882352941176471,0.9970569097968852,500,all-mpnet-base-v2
SentenceTransformer,0.1,5,0.17745249101181304,0.5779202676331195,0.27153055209902416,0.5779202676331195,0.9966690042683475,500,all-mpnet-base-v2
SentenceTransformer,0.1,6,0.19745222929936307,0.613604683579593,0.2987647617754853,0.613604683579593,0.9968988356941031,500,all-mpnet-base-v2
SentenceTransformer,0.1,7,0.19109246697607998,0.5968776136046836,0.28950037184774524,0.5968776136046836,0.996858277207205,500,all-mpnet-base-v2
SentenceTransformer,0.1,8,0.1821277302549622,0.6113744075829384,0.28065011517788585,0.6113744075829384,0.9965861540258805,500,all-mpnet-base-v2
SentenceTransformer,0.1,9,0.1972489198483379,0.6236409255645387,0.2997052518756699,0.6236409255645387,0.996844064404104,500,all-mpnet-base-v2
SentenceTransformer,0.1,10,0.1890302764370338,0.6005018120992472,0.28754505406487785,0.6005018120992472,0.9967965728425225,500,all-mpnet-base-v2
SentenceTransformer,0.15,1,0.1928066565267961,0.6007805965988291,0.29192630723381197,0.6007805965988291,0.996872490010306,500,all-mpnet-base-v2
SentenceTransformer,0.15,2,0.19161402545088346,0.583495957624756,0.2884906960716747,0.583495957624756,0.9969390475272669,500,all-mpnet-base-v2
SentenceTransformer,0.15,3,0.1953152518492427,0.618344020072484,0.2968614066787124,0.618344020072484,0.9968322781771422,500,all-mpnet-base-v2
SentenceTransformer,0.15,4,0.19905660377358492,0.5882352941176471,0.29745541693099314,0.5882352941176471,0.9970569097968852,500,all-mpnet-base-v2
SentenceTransformer,0.15,5,0.17745249101181304,0.5779202676331195,0.27153055209902416,0.5779202676331195,0.9966690042683475,500,all-mpnet-base-v2
SentenceTransformer,0.15,6,0.19745222929936307,0.613604683579593,0.2987647617754853,0.613604683579593,0.9968988356941031,500,all-mpnet-base-v2
SentenceTransformer,0.15,7,0.19109246697607998,0.5968776136046836,0.28950037184774524,0.5968776136046836,0.996858277207205,500,all-mpnet-base-v2
SentenceTransformer,0.15,8,0.1821277302549622,0.6113744075829384,0.28065011517788585,0.6113744075829384,0.9965861540258805,500,all-mpnet-base-v2
SentenceTransformer,0.15,9,0.1972489198483379,0.6236409255645387,0.2997052518756699,0.6236409255645387,0.996844064404104,500,all-mpnet-base-v2
SentenceTransformer,0.15,10,0.1890302764370338,0.6005018120992472,0.28754505406487785,0.6005018120992472,0.9967965728425225,500,all-mpnet-base-v2
SentenceTransformer,0.2,1,0.1928066565267961,0.6007805965988291,0.29192630723381197,0.6007805965988291,0.996872490010306,500,all-mpnet-base-v2
SentenceTransformer,0.2,2,0.19161402545088346,0.583495957624756,0.2884906960716747,0.583495957624756,0.9969390475272669,500,all-mpnet-base-v2
SentenceTransformer,0.2,3,0.1953152518492427,0.618344020072484,0.2968614066787124,0.618344020072484,0.9968322781771422,500,all-mpnet-base-v2
SentenceTransformer,0.2,4,0.19905660377358492,0.5882352941176471,0.29745541693099314,0.5882352941176471,0.9970569097968852,500,all-mpnet-base-v2
SentenceTransformer,0.2,5,0.17745249101181304,0.5779202676331195,0.27153055209902416,0.5779202676331195,0.9966690042683475,500,all-mpnet-base-v2
SentenceTransformer,0.2,6,0.19745222929936307,0.613604683579593,0.2987647617754853,0.613604683579593,0.9968988356941031,500,all-mpnet-base-v2
SentenceTransformer,0.2,7,0.19109246697607998,0.5968776136046836,0.28950037184774524,0.5968776136046836,0.996858277207205,500,all-mpnet-base-v2
SentenceTransformer,0.2,8,0.1821277302549622,0.6113744075829384,0.28065011517788585,0.6113744075829384,0.9965861540258805,500,all-mpnet-base-v2
SentenceTransformer,0.2,9,0.1972489198483379,0.6236409255645387,0.2997052518756699,0.6236409255645387,0.996844064404104,500,all-mpnet-base-v2
SentenceTransformer,0.2,10,0.1890302764370338,0.6005018120992472,0.28754505406487785,0.6005018120992472,0.9967965728425225,500,all-mpnet-base-v2
SentenceTransformer,0.25,1,0.1928066565267961,0.6007805965988291,0.29192630723381197,0.6007805965988291,0.996872490010306,500,all-mpnet-base-v2
SentenceTransformer,0.25,2,0.19161402545088346,0.583495957624756,0.2884906960716747,0.583495957624756,0.9969390475272669,500,all-mpnet-base-v2
SentenceTransformer,0.25,3,0.1953152518492427,0.618344020072484,0.2968614066787124,0.618344020072484,0.9968322781771422,500,all-mpnet-base-v2
SentenceTransformer,0.25,4,0.19905660377358492,0.5882352941176471,0.29745541693099314,0.5882352941176471,0.9970569097968852,500,all-mpnet-base-v2
SentenceTransformer,0.25,5,0.17745249101181304,0.5779202676331195,0.27153055209902416,0.5779202676331195,0.9966690042683475,500,all-mpnet-base-v2
SentenceTransformer,0.25,6,0.19745222929936307,0.613604683579593,0.2987647617754853,0.613604683579593,0.9968988356941031,500,all-mpnet-base-v2
SentenceTransformer,0.25,7,0.19109246697607998,0.5968776136046836,0.28950037184774524,0.5968776136046836,0.996858277207205,500,all-mpnet-base-v2
SentenceTransformer,0.25,8,0.1821277302549622,0.6113744075829384,0.28065011517788585,0.6113744075829384,0.9965861540258805,500,all-mpnet-base-v2
SentenceTransformer,0.25,9,0.1972489198483379,0.6236409255645387,0.2997052518756699,0.6236409255645387,0.996844064404104,500,all-mpnet-base-v2
SentenceTransformer,0.25,10,0.1890302764370338,0.6005018120992472,0.28754505406487785,0.6005018120992472,0.9967965728425225,500,all-mpnet-base-v2
SentenceTransformer,0.3,1,0.19157706093189963,0.5960412601059382,0.2899572794466671,0.5960412601059382,0.996872490010306,500,all-mpnet-base-v2
SentenceTransformer,0.3,2,0.19164911638128376,0.583495957624756,0.2885304659498208,0.583495957624756,0.9969397408347352,500,all-mpnet-base-v2
SentenceTransformer,0.3,3,0.1953152518492427,0.618344020072484,0.2968614066787124,0.618344020072484,0.9968322781771422,500,all-mpnet-base-v2
SentenceTransformer,0.3,4,0.19882985750684157,0.5873989406189016,0.29709531866892275,0.5873989406189016,0.9970569097968852,500,all-mpnet-base-v2
SentenceTransformer,0.3,5,0.17745249101181304,0.5779202676331195,0.27153055209902416,0.5779202676331195,0.9966690042683475,500,all-mpnet-base-v2
SentenceTransformer,0.3,6,0.19745222929936307,0.613604683579593,0.2987647617754853,0.613604683579593,0.9968988356941031,500,all-mpnet-base-v2
SentenceTransformer,0.3,7,0.19102026242970632,0.5965988291051018,0.2893847194050034,0.5965988291051018,0.996858277207205,500,all-mpnet-base-v2
SentenceTransformer,0.3,8,0.18076699109891023,0.6057987175913019,0.2784469502819067,0.6057987175913019,0.9965861540258805,500,all-mpnet-base-v2
SentenceTransformer,0.3,9,0.19739046107731642,0.6241984945637022,0.2999330207635633,0.6241984945637022,0.996844064404104,500,all-mpnet-base-v2
SentenceTransformer,0.3,10,0.1890302764370338,0.6005018120992472,0.28754505406487785,0.6005018120992472,0.9967965728425225,500,all-mpnet-base-v2
SentenceTransformer,0.35,1,0.1945426525247031,0.5982715361025926,0.2936106170474757,0.5982715361025926,0.9969199815718874,500,all-mpnet-base-v2
SentenceTransformer,0.35,2,0.19158146817721286,0.5798717591301924,0.28800886181113267,0.5798717591301924,0.996957420175178,500,all-mpnet-base-v2
SentenceTransformer,0.35,3,0.1948898678414097,0.616671313074993,0.2961772779005155,0.616671313074993,0.9968322781771422,500,all-mpnet-base-v2
SentenceTransformer,0.35,4,0.19799735499716606,0.5843323111235015,0.29577365413109435,0.5843323111235015,0.9970569097968852,500,all-mpnet-base-v2
SentenceTransformer,0.35,5,0.1766923736075407,0.5748536381377195,0.2703021563872321,0.5748536381377195,0.9966693509220816,500,all-mpnet-base-v2
SentenceTransformer,0.35,6,0.19705539096866864,0.6119319765821021,0.2981121825342931,0.6119319765821021,0.9968995290015714,500,all-mpnet-base-v2
SentenceTransformer,0.35,7,0.19212485424701767,0.5971563981042654,0.2907166123778502,0.5971563981042654,0.9968776898163186,500,all-mpnet-base-v2
SentenceTransformer,0.35,8,0.18121196965908143,0.6060775020908837,0.2790041067761807,0.6060775020908837,0.9965948203692347,500,all-mpnet-base-v2
SentenceTransformer,0.35,9,0.1992180558023814,0.6250348480624477,0.30213597466478,0.6250348480624477,0.9968759565476477,500,all-mpnet-base-v2
SentenceTransformer,0.35,10,0.18757602085143354,0.6018957345971564,0.28601708948797777,0.6018957345971564,0.9967584409317637,500,all-mpnet-base-v2
SentenceTransformer,0.4,1,0.1985718209283164,0.6046835795929746,0.29896623018607854,0.6046835795929746,0.9969653932110639,500,all-mpnet-base-v2
SentenceTransformer,0.4,2,0.19459359377892982,0.5860050181209925,0.29216762804920426,0.5860050181209925,0.9969841125127092,500,all-mpnet-base-v2
SentenceTransformer,0.4,3,0.2018740902474527,0.6186228045720658,0.304410453391865,0.6186228045720658,0.9969588067901147,500,all-mpnet-base-v2
SentenceTransformer,0.4,4,0.20331222601071602,0.5818232506272651,0.3013283280392723,0.5818232506272651,0.9971650657619466,500,all-mpnet-base-v2
SentenceTransformer,0.4,5,0.17619413825514826,0.5748536381377195,0.2697187704381949,0.5748536381377195,0.996657911348854,500,all-mpnet-base-v2
SentenceTransformer,0.4,6,0.19806156331329086,0.6152773905770839,0.2996605566870333,0.6152773905770839,0.9969023022314447,500,all-mpnet-base-v2
SentenceTransformer,0.4,7,0.19722324383964693,0.5979927516030109,0.2966189587222568,0.5979927516030109,0.9969733662469499,500,all-mpnet-base-v2
SentenceTransformer,0.4,8,0.17878062866100156,0.604126010593811,0.2759103641456583,0.604126010593811,0.9965494087300583,500,all-mpnet-base-v2
SentenceTransformer,0.4,9,0.20524776010239532,0.6258712015611932,0.30912220309810673,0.6258712015611932,0.9969865390888484,500,all-mpnet-base-v2
SentenceTransformer,0.4,10,0.1875660443818246,0.5938109841092836,0.2850833166030918,0.5938109841092836,0.9968017726485351,500,all-mpnet-base-v2
SentenceTransformer,0.45,1,0.2078613612159938,0.5985503206021745,0.308565679793044,0.5985503206021745,0.99716367914701,500,all-mpnet-base-v2
SentenceTransformer,0.45,2,0.20173472371113926,0.5770839141343741,0.2989601386481802,0.5770839141343741,0.9971605592634024,500,all-mpnet-base-v2
SentenceTransformer,0.45,3,0.20790864477161192,0.6141622525787567,0.3106535993795389,0.6141622525787567,0.9970905352090998,500,all-mpnet-base-v2
SentenceTransformer,0.45,4,0.21360114192495921,0.5840535266239197,0.3128032848077641,0.5840535266239197,0.9973262597483363,500,all-mpnet-base-v2
SentenceTransformer,0.45,5,0.18822988505747126,0.5706718706439922,0.28308670999861707,0.5706718706439922,0.9969397408347352,500,all-mpnet-base-v2
SentenceTransformer,0.45,6,0.2106069308826345,0.6133258990800111,0.3135466400627093,0.6133258990800111,0.997141493308023,500,all-mpnet-base-v2
SentenceTransformer,0.45,7,0.20692330068845147,0.5949261221076109,0.3070503597122302,0.5949261221076109,0.9971647191082125,500,all-mpnet-base-v2
SentenceTransformer,0.45,8,0.1899057517836695,0.601059381098411,0.2886211512717537,0.601059381098411,0.996811825606826,500,all-mpnet-base-v2
SentenceTransformer,0.45,9,0.21137752703338034,0.6267075550599387,0.31612993953030516,0.6267075550599387,0.9970926151315048,500,all-mpnet-base-v2
SentenceTransformer,0.45,10,0.1954620010934937,0.5979927516030109,0.2946226220726598,0.5979927516030109,0.9969393941810011,500,all-mpnet-base-v2
SentenceTransformer,0.5,1,0.23726749335695305,0.5974351826038472,0.3396465647040178,0.5974351826038472,0.9976119024252935,500,all-mpnet-base-v2
SentenceTransformer,0.5,2,0.21642583935401616,0.567884025648174,0.3134087237479806,0.567884025648174,0.9974434287104862,500,all-mpnet-base-v2
SentenceTransformer,0.5,3,0.22744181103199065,0.5965988291051018,0.3293321021852878,0.5965988291051018,0.9974801740063084,500,all-mpnet-base-v2
SentenceTransformer,0.5,4,0.2335014005602241,0.5809868971285197,0.33312020460358055,0.5809868971285197,0.9976285418045338,500,all-mpnet-base-v2
SentenceTransformer,0.5,5,0.20860960930327452,0.5701143016448286,0.3054518297236744,0.5701143016448286,0.9973106603302986,500,all-mpnet-base-v2
SentenceTransformer,0.5,6,0.22807017543859648,0.6016169500975745,0.33075331443022454,0.6016169500975745,0.9974680411256124,500,all-mpnet-base-v2
SentenceTransformer,0.5,7,0.2284940411700975,0.5879565096180652,0.32909417180307404,0.5879565096180652,0.9975314787589658,500,all-mpnet-base-v2
SentenceTransformer,0.5,8,0.20632750707938677,0.5890716476163925,0.3056118021405843,0.5890716476163925,0.9971823984486552,500,all-mpnet-base-v2
SentenceTransformer,0.5,9,0.22737868192413646,0.5982715361025926,0.3295201535508637,0.5982715361025926,0.9974722009704224,500,all-mpnet-base-v2
SentenceTransformer,0.5,10,0.21763563911310924,0.5938109841092836,0.31852848811126067,0.5938109841092836,0.9973456723574499,500,all-mpnet-base-v2
SentenceTransformer,0.55,1,0.2620957633492103,0.5829383886255924,0.3616083009079118,0.5829383886255924,0.9979592494669333,500,all-mpnet-base-v2
SentenceTransformer,0.55,2,0.2658194680990436,0.5656537496515194,0.36167557932263816,0.5656537496515194,0.9980573524737038,500,all-mpnet-base-v2
SentenceTransformer,0.55,3,0.2762128325508607,0.5904655701143017,0.3763660595290982,0.5904655701143017,0.998076071775349,500,all-mpnet-base-v2
SentenceTransformer,0.55,4,0.2581707626045098,0.5681628101477558,0.35502133960456406,0.5681628101477558,0.9979699957326925,500,all-mpnet-base-v2
SentenceTransformer,0.55,5,0.2488479262672811,0.5570114301644828,0.3440082644628099,0.5570114301644828,0.9979093313292126,500,all-mpnet-base-v2
SentenceTransformer,0.55,6,0.2627235213204952,0.5857262336214106,0.3627417127071823,0.5857262336214106,0.9979561295833257,500,all-mpnet-base-v2
SentenceTransformer,0.55,7,0.25544213503874064,0.5790354056314468,0.3544973544973545,0.5790354056314468,0.9979013582933266,500,all-mpnet-base-v2
SentenceTransformer,0.55,8,0.25162013958125623,0.5628659046557012,0.34777366290586514,0.5628659046557012,0.997918344326301,500,all-mpnet-base-v2
SentenceTransformer,0.55,9,0.2621057859448721,0.5885140786172289,0.36268361824585515,0.5885140786172289,0.9979398368578196,500,all-mpnet-base-v2
SentenceTransformer,0.55,10,0.2560856864654333,0.5865625871201561,0.35651952893332206,0.5865625871201561,0.9978812523767446,500,all-mpnet-base-v2
SentenceTransformer,0.6,1,0.3318233295583239,0.5717870086423195,0.41994266994266993,0.5717870086423195,0.9985683200778723,500,all-mpnet-base-v2
SentenceTransformer,0.6,2,0.34086206896551724,0.5511569556732646,0.42122083732821985,0.5511569556732646,0.9986747427742629,500,all-mpnet-base-v2
SentenceTransformer,0.6,3,0.34822039698836416,0.5673264566490103,0.4315555084296469,0.5673264566490103,0.9986795959265413,500,all-mpnet-base-v2
SentenceTransformer,0.6,4,0.3327736736064473,0.5525508781711737,0.41538300324845434,0.5525508781711737,0.998622398060403,500,all-mpnet-base-v2
SentenceTransformer,0.6,5,0.3189923114673646,0.5436297741845554,0.4020618556701031,0.5436297741845554,0.9985568805046446,500,all-mpnet-base-v2
SentenceTransformer,0.6,6,0.32259615384615387,0.5611931976582102,0.4096875954004274,0.5611931976582102,0.9985346946656577,500,all-mpnet-base-v2
SentenceTransformer,0.6,7,0.3426597582037997,0.5531084471703374,0.42316305854750985,0.5531084471703374,0.9986806358877438,500,all-mpnet-base-v2
SentenceTransformer,0.6,8,0.33272242585804734,0.556732645664901,0.4165189279382626,0.556732645664901,0.9986116517946437,500,all-mpnet-base-v2
